video,frame,imagem,rede1,rede2,rede3
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 39475.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 42650.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 61175.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 93375.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 135125.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 168275.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 114125.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 149725.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 16225.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 180725.jpg,Duto,Evento,Sucata
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 181875.jpg,Duto,Evento,Sucata
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 34175.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 51875.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 53275.jpg,Nada,-,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 67775.jpg,Duto,Evento,Loop
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 70050.jpg,Duto,Evento,Loop
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 76850.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.4.wmv FRAME 5175.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.4.wmv FRAME 54350.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.4.wmv FRAME 54425.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.4.wmv FRAME 58900.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.4.wmv FRAME 60050.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 119401.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 133576.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 138402.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 160759.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 162917.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 167652.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 168671.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 171578.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 175924.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 182308.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 182667.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 191029.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 192468.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 203317.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 203437.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 203676.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 206793.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 206823.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 215694.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 222917.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 227443.jpg,Duto,Evento,Reparo
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 228012.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 248541.jpg,Duto,Evento,Reparo
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 33297.jpg,Confuso,-,-
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 39141.jpg,Confuso,-,-
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 42258.jpg,Confuso,-,-
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 46573.jpg,Confuso,-,-
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 75225.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 75345.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 82597.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 87243.jpg,Duto,Evento,Enterramento
-,-,FAmls16-119_OK--VTS_03_1.VOB FRAME 2817.jpg,Duto,Nao_Evento,-
-,-,FAmls16-119_OK--VTS_03_1.VOB FRAME 4196.jpg,Duto,Nao_Evento,-
-,-,FAmls16-119_OK--VTS_06_1.VOB FRAME 14296.jpg,Nada,-,-
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 108432.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 109151.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 111968.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 119910.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 128152.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 128392.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 131958.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 136454.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 140500.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 15614.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 20799.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 21998.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 32667.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 32787.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 43696.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 45015.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 46873.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 47203.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 49990.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 52328.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 6084.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 8332.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 98272.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 9980.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-1--VTS_01_2.VOB FRAME 24156.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 104026.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 104476.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 108671.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 114006.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 116643.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 117992.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 121618.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 124016.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 12617.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 128661.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 13067.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 130819.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 135405.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 14835.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 15105.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 15345.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 22957.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 33207.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 39680.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 39920.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 4885.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 4945.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 5904.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 63417.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 67463.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 69680.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 71928.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 73307.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 7582.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 7822.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 82208.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 8272.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 83796.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 86613.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 93626.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 95455.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 959.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 95964.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 96713.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 96743.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 98452.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 99411.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 104176.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 10669.jpg,Confuso,-,-
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 107293.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 113856.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 114396.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 1199.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 122997.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 126234.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 130909.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 133666.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 134835.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 135794.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 135824.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 15614.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 15974.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 18072.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 1828.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 21548.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 21908.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 22358.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 23676.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 24785.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 28142.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 31049.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 33117.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 39261.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 40849.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 48402.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 5095.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 54845.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 55205.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 58202.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 67253.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 67463.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 81219.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 8931.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 90450.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 92338.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 92787.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 100220.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 1019.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 102438.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 107832.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 110679.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 113796.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 116134.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 116434.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 11748.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 118531.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 129560.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 134176.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 134715.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 138971.jpg,Confuso,-,-
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 140350.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 140410.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 14805.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 15584.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 19211.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 19421.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 22148.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 24186.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 27063.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 28621.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 35634.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 39201.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 41568.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 42767.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 63686.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 64615.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 66653.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 68781.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 71059.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 74296.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 78581.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 80679.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 81339.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 81878.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 8392.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 84725.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 87123.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 94915.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 95305.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 9770.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 98511.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 13966.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 15974.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 1828.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 20260.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 27003.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 28681.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 29341.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 3866.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 5425.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 5604.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 7792.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-3--VTS_01_3.VOB FRAME 137263.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-3--VTS_01_4.VOB FRAME 13007.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-3--VTS_01_4.VOB FRAME 4256.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-3--VTS_01_4.VOB FRAME 5664.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-3--VTS_01_4.VOB FRAME 5724.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-3--VTS_01_4.VOB FRAME 8482.jpg,Duto,Evento,Reparo
-,-,GHmls16-263_OK--DVD-1--20161101202838328@DVR-SPARE_Ch1.wmv FRAME 21575.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161101202838328@DVR-SPARE_Ch1.wmv FRAME 24250.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-1--20161101202838328@DVR-SPARE_Ch1.wmv FRAME 24550.jpg,Duto,Evento,Anodo
