video,frame,imagem,rede1,rede2,rede3
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 181450.jpg,Duto,Evento,Sucata
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 47500.jpg,Duto,Evento,Loop
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 47900.jpg,Duto,Evento,Loop
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 49900.jpg,Duto,Evento,Loop
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 52625.jpg,Duto,Evento,Loop
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.4.wmv FRAME 43300.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.4.wmv FRAME 56925.jpg,Duto,Evento,Flange
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.4.wmv FRAME 58825.jpg,Duto,Evento,Flange
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.4.wmv FRAME 60150.jpg,Duto,Evento,Flange
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.4.wmv FRAME 60925.jpg,Duto,Evento,Flange
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.4.wmv FRAME 61050.jpg,Duto,Evento,Flange
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 128511.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 129081.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 133576.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 13576.jpg,Confuso,-,-
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 142268.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 152547.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 152817.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 163906.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 168971.jpg,Duto,Evento,Reparo
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 170859.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 171818.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 172028.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 174875.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 175954.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 178801.jpg,Duto,Evento,Reparo
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 180270.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 185245.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 193427.jpg,Duto,Evento,Sucata
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 194835.jpg,Duto,Nao_Evento,-
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 196334.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 196663.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 198012.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 217882.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 229091.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 231818.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 249560.jpg,Duto,Evento,Reparo
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 33686.jpg,Confuso,-,-
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 41209.jpg,Confuso,-,-
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 41419.jpg,Confuso,-,-
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 72348.jpg,Confuso,-,-
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 78492.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 79690.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 80829.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 95185.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 97852.jpg,Duto,Evento,Enterramento
-,-,FAmls16-119_OK--VTS_02_1.VOB FRAME 10310.jpg,Duto,Evento,Cruzamento
-,-,FAmls16-119_OK--VTS_02_1.VOB FRAME 12198.jpg,Duto,Evento,Enterramento
-,-,FAmls16-119_OK--VTS_03_1.VOB FRAME 5904.jpg,Duto,Nao_Evento,-
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 102078.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 103157.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 103457.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 10669.jpg,Confuso,-,-
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 113167.jpg,Duto,Evento,Sucata
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 11359.jpg,Confuso,-,-
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 115025.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 118951.jpg,Duto,Evento,Sucata
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 120569.jpg,Duto,Evento,Sucata
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 130250.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 131179.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 132048.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 139331.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 140290.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 25684.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 35335.jpg,Confuso,-,-
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 3656.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 36953.jpg,Confuso,-,-
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 480.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 48162.jpg,Confuso,-,-
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 50979.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 5245.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 70490.jpg,Duto,Evento,Dano
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 899.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-1--VTS_01_2.VOB FRAME 11778.jpg,Duto,Nao_Evento,-
-,-,FSll16-224_OK--DVD-1--VTS_01_2.VOB FRAME 12018.jpg,Duto,Nao_Evento,-
-,-,FSll16-224_OK--DVD-1--VTS_01_2.VOB FRAME 6024.jpg,Duto,Nao_Evento,-
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 100220.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 100909.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 107862.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 108521.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 108701.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 112118.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 112537.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 113377.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 116374.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 117303.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 120629.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 128062.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 128272.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 129051.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 134655.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 13606.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 136573.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 138551.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 1528.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 16394.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 20889.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 20979.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 23197.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 34825.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 35305.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 4795.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 59491.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 62787.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 64076.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 64795.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 70400.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 70609.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 72138.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 72557.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 81069.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 84096.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 84725.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 87093.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 87992.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 90120.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 91648.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 92098.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 95395.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 95904.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 96563.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 96833.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 97612.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 103606.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 105075.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 105255.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 105435.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 106693.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 109181.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 112328.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 112597.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 117932.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 121738.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 125514.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 1289.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 129171.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 130639.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 132767.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 136813.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 140350.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 22687.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 24725.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 2577.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 30360.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 33477.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 35634.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 43487.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 45315.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 49241.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 53437.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 54066.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 55534.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 56823.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 59011.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 59101.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 60809.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 61738.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 64436.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 64555.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 65485.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 67582.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 67882.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 69381.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 73007.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 75734.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 75764.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 7732.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 79600.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 80919.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 8242.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 83017.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 88352.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 92188.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 92517.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 93686.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 93836.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 95754.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 96354.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 98272.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 100729.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 101628.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 102168.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 102408.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 102707.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 103187.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 106603.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 119191.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 123686.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 12527.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 130999.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 15495.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 18881.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 22118.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 2398.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 35485.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 36174.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 40490.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 42917.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 42947.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 46154.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 48042.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 50110.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 53586.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 53766.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 54216.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 56074.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 58412.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 63267.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 64166.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 65485.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 65634.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 69590.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 71089.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 75435.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 78701.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 80589.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 86523.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 89131.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 89251.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 89940.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 90869.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 92428.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 94915.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 97642.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 97852.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 9860.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 13906.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 14416.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 1918.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 21489.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 21668.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 29790.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_4.VOB FRAME 35185.jpg,Duto,Evento,Flutuadores
