video,frame,imagem,rede1,rede2,rede3
-,-,F0A-DVD3867-3--VTS_02_1.VOB FRAME 85834.jpg,Duto,Evento,Dano
-,-,F0B-OS-1545-1699-2728--05-01-10 OS-1699-2009 PIDF-2 UH P-33 - MRL-127_5.MPG FRAME 1175.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--05-01-10 OS-1699-2009 PIDF-2 UH P-33 - MRL-127_7.MPG FRAME 8900.jpg,Duto,Evento,Dano
-,-,F0B-OS-1545-1699-2728--05-01-10 OS-1699-2009 PIDF-2 UH P-33 - MRL-127_8.MPG FRAME 3100.jpg,Duto,Evento,Dano
-,-,F0B-OS-1545-1699-2728--05-01-10 OS-1699-2009 PIDF-2 UH P-33 - MRL-127_8.MPG FRAME 650.jpg,Duto,Evento,Dano
-,-,F0B-OS-1545-1699-2728--07-11-2009 OS-1545-2009 inspecaoNoDano.mpg FRAME 4075.jpg,Duto,Evento,Dano
-,-,F0B-OS-1545-1699-2728--07-11-2009 OS-1545-2009 inspecaoNoDano.mpg FRAME 5750.jpg,Duto,Evento,Dano
-,-,F0B-OS-1545-1699-2728--07-11-2009 OS-1545-2009 inspecaoNoDano.mpg FRAME 600.jpg,Duto,Evento,Dano
-,-,F0B-OS-1545-1699-2728--07-11-2009 OS-1545-2009 inspecaoNoDano.mpg FRAME 6450.jpg,Duto,Evento,Dano
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 10125.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 112700.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 117275.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 118200.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 142325.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 158500.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 169075.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 27975.jpg,Duto,Evento,Reparo
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 45400.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 61100.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 61175.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 76825.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 8925.jpg,Confuso,-,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 9475.jpg,Confuso,-,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 111700.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 135125.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 52300.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 68675.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 155625.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 179175.jpg,Duto,Evento,Sucata
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 47475.jpg,Duto,Evento,Loop
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 48300.jpg,Duto,Evento,Loop
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 49000.jpg,Duto,Evento,Loop
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 65950.jpg,Duto,Evento,Enterramento
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 66500.jpg,Duto,Evento,Loop
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 7125.jpg,Duto,Evento,Sucata
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 83175.jpg,Duto,Evento,Sucata
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 95250.jpg,Duto,Evento,Reparo
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.4.wmv FRAME 54275.jpg,Duto,Evento,Flange
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.4.wmv FRAME 55275.jpg,Duto,Evento,Flange
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.4.wmv FRAME 59700.jpg,Duto,Evento,Flange
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 104206.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 119880.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 125305.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 129411.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 133936.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 152308.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 153686.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 159381.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 165944.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 166304.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 166513.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 167622.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 177872.jpg,Duto,Evento,Reparo
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 183207.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 186144.jpg,Duto,Evento,Reparo
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 186533.jpg,Duto,Evento,Reparo
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 196573.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 213626.jpg,Duto,Evento,Reparo
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 221778.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 228042.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 229151.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 233227.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 233976.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 239820.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 32817.jpg,Confuso,-,-
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 33267.jpg,Confuso,-,-
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 40909.jpg,Confuso,-,-
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 65455.jpg,Duto,Evento,Sucata
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 76963.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 80829.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 81578.jpg,Duto,Evento,Enterramento
-,-,F0B-PIDF-12--PIDF-1 IG PRM-002_DVD 1.mpg FRAME 84006.jpg,Duto,Evento,Enterramento
-,-,FAmls16-119_OK--VTS_02_1.VOB FRAME 12108.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 100010.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 103487.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 10490.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 108462.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 109301.jpg,Duto,Evento,Sucata
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 119221.jpg,Duto,Evento,Sucata
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 120450.jpg,Duto,Evento,Sucata
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 121469.jpg,Duto,Evento,Sucata
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 137502.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 1409.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 16274.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 17413.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 1798.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 37822.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 39081.jpg,Confuso,-,-
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 40909.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 41089.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 4166.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 43067.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 44745.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 47443.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 50260.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 52537.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 94376.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_1.VOB FRAME 96414.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_2.VOB FRAME 24156.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_2.VOB FRAME 7912.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-1--VTS_01_2.VOB FRAME 8511.jpg,Duto,Evento,Enterramento
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 100400.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 109720.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 114186.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 115924.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 120989.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 124136.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 124376.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 125694.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 126444.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 128751.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 13067.jpg,Confuso,-,-
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 134146.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 1349.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 136783.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 2248.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 23736.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 29491.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 37642.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 40070.jpg,Duto,Evento,Anodo
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 57393.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 6234.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 67732.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 6893.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 73007.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 77143.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 78492.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 81788.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 8242.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 8302.jpg,Duto,Evento,Flange
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 84635.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 85085.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 87632.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 90869.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_1.VOB FRAME 96324.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 101089.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 101239.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 106394.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 11479.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 115714.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 119071.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 12438.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 126144.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 126623.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 132018.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 132198.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 134985.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 139211.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 17952.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 18222.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 19301.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 19840.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 22118.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 22807.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 2547.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 3087.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 3117.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 31618.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 3267.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 37493.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 39171.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 41059.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 43936.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 49301.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 49780.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 54575.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 56164.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 57602.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 60569.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 6264.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 63746.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 64795.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 72438.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 73217.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 74236.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 78312.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 81039.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 88442.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 94855.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_2.VOB FRAME 989.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 103037.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 105405.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 105584.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 11359.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 117662.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 120839.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 12228.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 124286.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 13007.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 13367.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 135794.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 135854.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 136843.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 139540.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 139750.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 14386.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 16454.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 1888.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 19181.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 24276.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 24396.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 28202.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 29550.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 31648.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 33656.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 35544.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 39530.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 42917.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 43367.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 48791.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 49451.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 50979.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 59491.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 60719.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 62907.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 63117.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 67732.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 7163.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 85504.jpg,Duto,Evento,Flutuadores
-,-,FSll16-224_OK--DVD-2--VTS_01_3.VOB FRAME 85804.jpg,Duto,Evento,Flutuadores
