video,frame,imagem,rede1,rede2,rede3
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 133650.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 135525.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 136000.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 136450.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 141100.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 142500.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 144675.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 145800.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 148425.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 15100.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 152325.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 161925.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 162175.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 16450.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 164600.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 166275.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 168275.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 172800.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 178525.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 18175.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 19250.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 25425.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 26825.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 27275.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 30200.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 32900.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 36825.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 39975.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 41925.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 47950.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 48450.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 50900.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 52825.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 53750.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 55950.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 59075.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 64500.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 68450.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 69800.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 71075.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 80125.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 80875.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 81100.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 88575.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 91925.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 92975.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 94825.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 98925.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 99575.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.1.wmv FRAME 99950.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 10050.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 100600.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 100875.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 107925.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 109225.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 112375.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 115425.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 116150.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 116175.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 117250.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 118025.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 120675.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 129275.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 131425.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 133950.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 13575.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 135775.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 137100.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 138350.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 140825.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 141625.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 142525.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 144775.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 149275.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 150550.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 154275.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 158550.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 161600.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 163850.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 16450.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 169050.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 169275.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 171700.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 175475.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 17875.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 27700.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 31900.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 32825.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 40225.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 50300.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 51600.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 51725.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 52675.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 54550.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 55975.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 61200.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 62375.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 63675.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 64325.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 73925.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 74350.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 7875.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 81650.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 83975.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 87925.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 89800.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 92850.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 93300.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 97000.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.2.wmv FRAME 98575.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 106050.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 111375.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 114800.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 116725.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 117925.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 120900.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 121025.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 122900.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 123400.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 123450.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 12550.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 127350.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 1275.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 132200.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 137900.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 137950.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 139400.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 139600.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 143025.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 144425.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 146000.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 146325.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 147375.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 156250.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 157575.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 159025.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 170275.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 171125.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 173025.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 174650.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 175325.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 177550.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 178900.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 179375.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 17950.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 1875.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 2250.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 23425.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 25675.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 28675.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 29975.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 30300.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 36725.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 37600.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 40700.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 40825.jpg,Duto,Nao_Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 41525.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 44925.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 48600.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 49025.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 50500.jpg,Duto,Evento,-
-,-,F0B-OS-1545-1699-2728--18-02-10 OS-2728 PIDF1 do GL MSP-MA-01 X P-08 part.3.wmv FRAME 51975.jpg,Duto,Evento,-
